run,device,device_name,sm,sm_count,cell,axis,points,voxel_m,pool_blocks,blocks,load_factor,batch,scratch_slots,arm,stage,p50_ms,p95_ms,p99_ms,min_ms,mean_ms,n,gpu_state
1,1,"NVIDIA GeForce RTX 5060",120,30,base,baseline,320000,0.010000,16384,1160,0.035400,8,65536,A5-triton,update,0.558872,0.560404,0.560656,0.557064,0.558720,30,"2797, 13801, 38, 75.54"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A3-cuda,allocate,0.008280,0.008852,0.008984,0.007956,0.008343,30,"2797, 13801, 36, 61.29"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A3-cuda,update,0.063896,0.064452,0.065000,0.062480,0.063873,30,"2797, 13801, 36, 61.29"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A4-rust,allocate,0.018648,0.018900,0.018936,0.018268,0.018633,30,"2797, 13801, 36, 61.29"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A4-rust,update,0.064172,0.065076,0.065168,0.063032,0.064218,30,"2797, 13801, 36, 61.29"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A5-triton,allocate,0.094700,0.095152,0.095248,0.094224,0.094706,30,"2797, 13801, 36, 61.29"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A5-triton,update,0.099804,0.100384,0.100404,0.098996,0.099747,30,"2797, 13801, 36, 61.29"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,allocate,0.019084,0.019632,0.019656,0.018552,0.019047,30,"2797, 13801, 37, 62.33"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,update,0.131452,0.132480,0.132740,0.130156,0.131346,30,"2797, 13801, 37, 62.33"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A4-rust,allocate,0.025084,0.025596,0.025804,0.024592,0.025073,30,"2797, 13801, 37, 62.33"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A4-rust,update,0.141708,0.142884,0.143292,0.139432,0.141623,30,"2797, 13801, 37, 62.33"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A5-triton,allocate,0.305192,0.315184,0.315360,0.299260,0.305447,30,"2797, 13801, 37, 62.33"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A5-triton,update,0.190392,0.191844,0.191904,0.189164,0.190385,30,"2797, 13801, 37, 62.33"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-720k,points,720000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,allocate,0.101788,0.102980,0.103108,0.100524,0.101855,30,"2797, 13801, 41, 80.70"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-720k,points,720000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,update,0.960096,0.965452,0.966012,0.954712,0.960580,30,"2797, 13801, 41, 80.70"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-720k,points,720000,0.010000,16384,1160,0.035400,8,65536,A4-rust,allocate,0.115600,0.116436,0.117460,0.114724,0.115581,30,"2797, 13801, 41, 80.70"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-720k,points,720000,0.010000,16384,1160,0.035400,8,65536,A4-rust,update,0.981640,0.985492,0.985712,0.969384,0.980100,30,"2797, 13801, 41, 80.70"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-720k,points,720000,0.010000,16384,1160,0.035400,8,65536,A5-triton,allocate,2.141812,2.144964,2.145888,2.138960,2.141819,30,"2797, 13801, 41, 80.70"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-720k,points,720000,0.010000,16384,1160,0.035400,8,65536,A5-triton,update,1.139732,1.143892,1.144348,1.135672,1.139592,30,"2797, 13801, 41, 80.70"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-1280k,points,1280000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,allocate,0.166500,0.168192,0.168248,0.166104,0.166847,30,"2797, 13801, 42, 85.45"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-1280k,points,1280000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,update,1.539544,1.546328,1.547332,1.527264,1.538322,30,"2797, 13801, 42, 85.45"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-1280k,points,1280000,0.010000,16384,1160,0.035400,8,65536,A4-rust,allocate,0.185024,0.186584,0.186644,0.183588,0.185102,30,"2797, 13801, 42, 85.45"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-1280k,points,1280000,0.010000,16384,1160,0.035400,8,65536,A4-rust,update,1.542840,1.546384,1.546588,1.530540,1.541662,30,"2797, 13801, 42, 85.45"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-1280k,points,1280000,0.010000,16384,1160,0.035400,8,65536,A5-triton,allocate,3.832680,3.838800,3.838904,3.824672,3.832174,30,"2797, 13801, 42, 85.45"
1,1,"NVIDIA GeForce RTX 5060",120,30,pts-1280k,points,1280000,0.010000,16384,1160,0.035400,8,65536,A5-triton,update,1.848436,1.851572,1.852092,1.841788,1.848121,30,"2797, 13801, 42, 85.45"
1,1,"NVIDIA GeForce RTX 5060",120,30,r-0.25,extent,320000,0.010000,16384,280,0.008545,8,65536,A3-cuda,allocate,0.043904,0.044936,0.044980,0.043332,0.044097,30,"2797, 13801, 41, 74.57"
1,1,"NVIDIA GeForce RTX 5060",120,30,r-0.25,extent,320000,0.010000,16384,280,0.008545,8,65536,A3-cuda,update,0.412088,0.415208,0.415304,0.406000,0.411435,30,"2797, 13801, 41, 74.57"
1,1,"NVIDIA GeForce RTX 5060",120,30,r-0.25,extent,320000,0.010000,16384,280,0.008545,8,65536,A4-rust,allocate,0.057520,0.058808,0.058924,0.056016,0.057473,30,"2797, 13801, 41, 74.57"
1,1,"NVIDIA GeForce RTX 5060",120,30,r-0.25,extent,320000,0.010000,16384,280,0.008545,8,65536,A4-rust,update,0.437392,0.442788,0.444816,0.430500,0.437134,30,"2797, 13801, 41, 74.57"
1,1,"NVIDIA GeForce RTX 5060",120,30,r-0.25,extent,320000,0.010000,16384,280,0.008545,8,65536,A5-triton,allocate,0.964280,0.966212,0.966532,0.962284,0.964243,30,"2797, 13801, 41, 74.57"
1,1,"NVIDIA GeForce RTX 5060",120,30,r-0.25,extent,320000,0.010000,16384,280,0.008545,8,65536,A5-triton,update,0.506572,0.508144,0.508604,0.503220,0.506436,30,"2797, 13801, 41, 74.57"
1,1,"NVIDIA GeForce RTX 5060",120,30,r-1.0,extent,320000,0.010000,65536,4752,0.036255,8,65536,A3-cuda,allocate,0.060964,0.062136,0.063192,0.060600,0.061236,30,"2805, 13801, 41, 70.20"
1,1,"NVIDIA GeForce RTX 5060",120,30,r-1.0,extent,320000,0.010000,65536,4752,0.036255,8,65536,A3-cuda,update,0.522808,0.524360,0.524424,0.521052,0.522690,30,"2805, 13801, 41, 70.20"
1,1,"NVIDIA GeForce RTX 5060",120,30,r-1.0,extent,320000,0.010000,65536,4752,0.036255,8,65536,A4-rust,allocate,0.069216,0.069664,0.070200,0.068688,0.069203,30,"2805, 13801, 41, 70.20"
1,1,"NVIDIA GeForce RTX 5060",120,30,r-1.0,extent,320000,0.010000,65536,4752,0.036255,8,65536,A4-rust,update,0.531948,0.534300,0.536320,0.530156,0.531910,30,"2805, 13801, 41, 70.20"
1,1,"NVIDIA GeForce RTX 5060",120,30,r-1.0,extent,320000,0.010000,65536,4752,0.036255,8,65536,A5-triton,allocate,0.964528,0.967228,0.967588,0.962560,0.964544,30,"2805, 13801, 41, 70.20"
1,1,"NVIDIA GeForce RTX 5060",120,30,r-1.0,extent,320000,0.010000,65536,4752,0.036255,8,65536,A5-triton,update,0.651392,0.653644,0.654516,0.649600,0.651495,30,"2805, 13801, 41, 70.20"
1,1,"NVIDIA GeForce RTX 5060",120,30,r-2.0,extent,320000,0.010000,131072,18160,0.069275,4,65536,A3-cuda,allocate,0.087976,0.089040,0.089080,0.086184,0.087587,30,"2805, 13801, 41, 67.77"
1,1,"NVIDIA GeForce RTX 5060",120,30,r-2.0,extent,320000,0.010000,131072,18160,0.069275,4,65536,A3-cuda,update,1.179000,1.182448,1.185488,1.175584,1.179496,30,"2805, 13801, 41, 67.77"
1,1,"NVIDIA GeForce RTX 5060",120,30,r-2.0,extent,320000,0.010000,131072,18160,0.069275,4,65536,A4-rust,allocate,0.089232,0.090192,0.090632,0.088672,0.089364,30,"2805, 13801, 41, 67.77"
1,1,"NVIDIA GeForce RTX 5060",120,30,r-2.0,extent,320000,0.010000,131072,18160,0.069275,4,65536,A4-rust,update,1.155632,1.160736,1.162760,1.149504,1.155350,30,"2805, 13801, 41, 67.77"
1,1,"NVIDIA GeForce RTX 5060",120,30,r-2.0,extent,320000,0.010000,131072,18160,0.069275,4,65536,A5-triton,allocate,0.978920,0.980928,0.981008,0.975512,0.978831,30,"2805, 13801, 41, 67.77"
1,1,"NVIDIA GeForce RTX 5060",120,30,r-2.0,extent,320000,0.010000,131072,18160,0.069275,4,65536,A5-triton,update,1.697720,1.702704,1.706880,1.691536,1.698389,30,"2805, 13801, 41, 67.77"
1,1,"NVIDIA GeForce RTX 5060",120,30,lf-sparse,loadfactor,320000,0.010000,18560,1160,0.017700,8,65536,A3-cuda,allocate,0.050056,0.051096,0.051260,0.049620,0.050204,30,"2797, 13801, 43, 69.43"
1,1,"NVIDIA GeForce RTX 5060",120,30,lf-sparse,loadfactor,320000,0.010000,18560,1160,0.017700,8,65536,A3-cuda,update,0.456788,0.459784,0.460364,0.455008,0.457374,30,"2797, 13801, 43, 69.43"
1,1,"NVIDIA GeForce RTX 5060",120,30,lf-sparse,loadfactor,320000,0.010000,18560,1160,0.017700,8,65536,A4-rust,allocate,0.059080,0.059624,0.059632,0.058336,0.059065,30,"2797, 13801, 43, 69.43"
1,1,"NVIDIA GeForce RTX 5060",120,30,lf-sparse,loadfactor,320000,0.010000,18560,1160,0.017700,8,65536,A4-rust,update,0.475788,0.479892,0.480180,0.473004,0.476083,30,"2797, 13801, 43, 69.43"
1,1,"NVIDIA GeForce RTX 5060",120,30,lf-sparse,loadfactor,320000,0.010000,18560,1160,0.017700,8,65536,A5-triton,allocate,0.960552,0.962004,0.963228,0.958424,0.960465,30,"2797, 13801, 43, 69.43"
1,1,"NVIDIA GeForce RTX 5060",120,30,lf-sparse,loadfactor,320000,0.010000,18560,1160,0.017700,8,65536,A5-triton,update,0.561764,0.564288,0.565804,0.558376,0.561793,30,"2797, 13801, 43, 69.43"
1,1,"NVIDIA GeForce RTX 5060",120,30,plane-320k,shape,320356,0.010000,16384,1060,0.032349,8,65536,A3-cuda,allocate,0.053044,0.053228,0.053344,0.052756,0.053019,30,"2790, 13801, 44, 74.28"
1,1,"NVIDIA GeForce RTX 5060",120,30,plane-320k,shape,320356,0.010000,16384,1060,0.032349,8,65536,A3-cuda,update,0.617868,0.619508,0.621536,0.612336,0.617103,30,"2790, 13801, 44, 74.28"
1,1,"NVIDIA GeForce RTX 5060",120,30,plane-320k,shape,320356,0.010000,16384,1060,0.032349,8,65536,A4-rust,allocate,0.058452,0.058840,0.059072,0.057952,0.058458,30,"2790, 13801, 44, 74.28"
1,1,"NVIDIA GeForce RTX 5060",120,30,plane-320k,shape,320356,0.010000,16384,1060,0.032349,8,65536,A4-rust,update,0.625160,0.628956,0.629268,0.619520,0.624960,30,"2790, 13801, 44, 74.28"
1,1,"NVIDIA GeForce RTX 5060",120,30,plane-320k,shape,320356,0.010000,16384,1060,0.032349,8,65536,A5-triton,allocate,0.961216,0.962848,0.963224,0.959072,0.961259,30,"2790, 13801, 44, 74.28"
1,1,"NVIDIA GeForce RTX 5060",120,30,plane-320k,shape,320356,0.010000,16384,1060,0.032349,8,65536,A5-triton,update,0.696900,0.699204,0.699976,0.692456,0.696884,30,"2790, 13801, 44, 74.28"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-cold,real,407444,0.010000,65536,10245,0.078163,8,65536,A3-cuda,allocate,0.071060,0.071220,0.071244,0.070384,0.071017,30,"2790, 13801, 44, 73.61"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-cold,real,407444,0.010000,65536,10245,0.078163,8,65536,A3-cuda,update,0.832968,0.834540,0.834544,0.830308,0.832618,30,"2790, 13801, 44, 73.61"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-cold,real,407444,0.010000,65536,10245,0.078163,8,65536,A4-rust,allocate,0.080568,0.081084,0.081104,0.079864,0.080553,30,"2790, 13801, 44, 73.61"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-cold,real,407444,0.010000,65536,10245,0.078163,8,65536,A4-rust,update,0.833656,0.835752,0.835860,0.831920,0.833787,30,"2790, 13801, 44, 73.61"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-cold,real,407444,0.010000,65536,10245,0.078163,8,65536,A5-triton,allocate,1.221344,1.223248,1.223380,1.218656,1.221235,30,"2790, 13801, 44, 73.61"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-cold,real,407444,0.010000,65536,10245,0.078163,8,65536,A5-triton,update,1.107284,1.110032,1.110852,1.103688,1.107444,30,"2790, 13801, 44, 73.61"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-warm,real,407444,0.010000,65536,14332,0.109344,8,65536,A3-cuda,allocate,0.051380,0.051500,0.051536,0.051240,0.051381,30,"2790, 13801, 49, 90.54"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-warm,real,407444,0.010000,65536,14332,0.109344,8,65536,A3-cuda,update,0.710612,0.713020,0.713068,0.706892,0.710585,30,"2790, 13801, 49, 90.54"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-warm,real,407444,0.010000,65536,14332,0.109344,8,65536,A4-rust,allocate,0.057876,0.058096,0.059752,0.057664,0.057961,30,"2790, 13801, 49, 90.54"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-warm,real,407444,0.010000,65536,14332,0.109344,8,65536,A4-rust,update,0.709356,0.711716,0.711944,0.706328,0.709412,30,"2790, 13801, 49, 90.54"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-warm,real,407444,0.010000,65536,14332,0.109344,8,65536,A5-triton,allocate,1.220116,1.222576,1.222680,1.218096,1.220117,30,"2790, 13801, 49, 90.54"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-warm,real,407444,0.010000,65536,14332,0.109344,8,65536,A5-triton,update,1.006276,1.010080,1.011592,1.002140,1.006271,30,"2790, 13801, 49, 90.54"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p001,real,374692,0.010000,65536,5582,0.042587,8,65536,A3-cuda,allocate,0.043428,0.043656,0.043852,0.043236,0.043419,30,"2790, 13801, 51, 91.63"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p001,real,374692,0.010000,65536,5582,0.042587,8,65536,A3-cuda,update,0.376656,0.377308,0.378340,0.375120,0.376363,30,"2790, 13801, 51, 91.63"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p001,real,374692,0.010000,65536,5582,0.042587,8,65536,A4-rust,allocate,0.051728,0.052112,0.052172,0.051524,0.051775,30,"2790, 13801, 51, 91.63"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p001,real,374692,0.010000,65536,5582,0.042587,8,65536,A4-rust,update,0.383916,0.385432,0.386208,0.382368,0.383888,30,"2790, 13801, 51, 91.63"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p001,real,374692,0.010000,65536,5582,0.042587,8,65536,A5-triton,allocate,1.133632,1.136012,1.137520,1.131096,1.133767,30,"2790, 13801, 51, 91.63"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p001,real,374692,0.010000,65536,5582,0.042587,8,65536,A5-triton,update,0.535888,0.537408,0.537660,0.534060,0.535920,30,"2790, 13801, 51, 91.63"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p003,real,405269,0.010000,65536,14945,0.114021,8,65536,A3-cuda,allocate,0.051124,0.051244,0.051260,0.050908,0.051121,30,"2782, 13801, 54, 94.55"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p003,real,405269,0.010000,65536,14945,0.114021,8,65536,A3-cuda,update,0.805240,0.806768,0.806876,0.802240,0.804705,30,"2782, 13801, 54, 94.55"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p003,real,405269,0.010000,65536,14945,0.114021,8,65536,A4-rust,allocate,0.057920,0.058300,0.058312,0.057664,0.057961,30,"2782, 13801, 54, 94.55"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p003,real,405269,0.010000,65536,14945,0.114021,8,65536,A4-rust,update,0.808048,0.809660,0.810396,0.805236,0.807675,30,"2782, 13801, 54, 94.55"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p003,real,405269,0.010000,65536,14945,0.114021,8,65536,A5-triton,allocate,1.216024,1.218616,1.219936,1.213788,1.216239,30,"2782, 13801, 54, 94.55"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p003,real,405269,0.010000,65536,14945,0.114021,8,65536,A5-triton,update,1.052736,1.055340,1.055560,1.049192,1.052811,30,"2782, 13801, 54, 94.55"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p004,real,400248,0.010000,65536,8663,0.066093,8,65536,A3-cuda,allocate,0.049536,0.049644,0.049716,0.048580,0.049319,30,"2782, 13801, 56, 94.71"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p004,real,400248,0.010000,65536,8663,0.066093,8,65536,A3-cuda,update,0.665696,0.668632,0.668712,0.663016,0.665614,30,"2782, 13801, 56, 94.71"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p004,real,400248,0.010000,65536,8663,0.066093,8,65536,A4-rust,allocate,0.056832,0.057348,0.057360,0.056064,0.056790,30,"2782, 13801, 56, 94.71"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p004,real,400248,0.010000,65536,8663,0.066093,8,65536,A4-rust,update,0.666916,0.668932,0.669020,0.664612,0.666817,30,"2782, 13801, 56, 94.71"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p004,real,400248,0.010000,65536,8663,0.066093,8,65536,A5-triton,allocate,1.202228,1.203372,1.203448,1.198884,1.202018,30,"2782, 13801, 56, 94.71"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p004,real,400248,0.010000,65536,8663,0.066093,8,65536,A5-triton,update,0.800148,0.802100,0.802696,0.797348,0.800285,30,"2782, 13801, 56, 94.71"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p005,real,401678,0.010000,65536,14219,0.108482,8,65536,A3-cuda,allocate,0.057672,0.058636,0.058784,0.057188,0.057716,30,"2782, 13801, 57, 92.86"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p005,real,401678,0.010000,65536,14219,0.108482,8,65536,A3-cuda,update,0.910056,0.913012,0.913248,0.906744,0.909998,30,"2782, 13801, 57, 92.86"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p005,real,401678,0.010000,65536,14219,0.108482,8,65536,A4-rust,allocate,0.067468,0.067840,0.067868,0.066620,0.067399,30,"2782, 13801, 57, 92.86"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p005,real,401678,0.010000,65536,14219,0.108482,8,65536,A4-rust,update,0.905084,0.907152,0.907180,0.901532,0.904661,30,"2782, 13801, 57, 92.86"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p005,real,401678,0.010000,65536,14219,0.108482,8,65536,A5-triton,allocate,1.211184,1.212552,1.213680,1.209424,1.211107,30,"2782, 13801, 57, 92.86"
1,1,"NVIDIA GeForce RTX 5060",120,30,tartan-p005,real,401678,0.010000,65536,14219,0.108482,8,65536,A5-triton,update,1.270052,1.276024,1.277988,1.263676,1.269699,30,"2782, 13801, 57, 92.86"
1,1,"NVIDIA GeForce RTX 5060",120,30,diner-p000,real,393624,0.010000,65536,12266,0.093582,8,65536,A3-cuda,allocate,0.053000,0.053784,0.053848,0.052684,0.053040,30,"2782, 13801, 60, 95.14"
1,1,"NVIDIA GeForce RTX 5060",120,30,diner-p000,real,393624,0.010000,65536,12266,0.093582,8,65536,A3-cuda,update,0.725968,0.728696,0.728788,0.723772,0.726335,30,"2782, 13801, 60, 95.14"
1,1,"NVIDIA GeForce RTX 5060",120,30,diner-p000,real,393624,0.010000,65536,12266,0.093582,8,65536,A4-rust,allocate,0.063676,0.063928,0.064184,0.063068,0.063598,30,"2782, 13801, 60, 95.14"
1,1,"NVIDIA GeForce RTX 5060",120,30,diner-p000,real,393624,0.010000,65536,12266,0.093582,8,65536,A4-rust,update,0.730904,0.733216,0.733488,0.728896,0.731084,30,"2782, 13801, 60, 95.14"
1,1,"NVIDIA GeForce RTX 5060",120,30,diner-p000,real,393624,0.010000,65536,12266,0.093582,8,65536,A5-triton,allocate,1.185904,1.187712,1.189980,1.183000,1.186033,30,"2782, 13801, 60, 95.14"
1,1,"NVIDIA GeForce RTX 5060",120,30,diner-p000,real,393624,0.010000,65536,12266,0.093582,8,65536,A5-triton,update,0.914336,0.917192,0.917436,0.910968,0.914226,30,"2782, 13801, 60, 95.14"
1,1,"NVIDIA GeForce RTX 5060",120,30,diner-p002,real,409600,0.010000,65536,2769,0.021126,8,65536,A3-cuda,allocate,0.048056,0.048244,0.048688,0.047656,0.048052,30,"2782, 13801, 61, 94.11"
1,1,"NVIDIA GeForce RTX 5060",120,30,diner-p002,real,409600,0.010000,65536,2769,0.021126,8,65536,A3-cuda,update,0.230736,0.231104,0.231152,0.228924,0.230227,30,"2782, 13801, 61, 94.11"
1,1,"NVIDIA GeForce RTX 5060",120,30,diner-p002,real,409600,0.010000,65536,2769,0.021126,8,65536,A4-rust,allocate,0.058040,0.058348,0.058432,0.057652,0.058022,30,"2782, 13801, 61, 94.11"
1,1,"NVIDIA GeForce RTX 5060",120,30,diner-p002,real,409600,0.010000,65536,2769,0.021126,8,65536,A4-rust,update,0.239260,0.240916,0.240936,0.237960,0.239326,30,"2782, 13801, 61, 94.11"
1,1,"NVIDIA GeForce RTX 5060",120,30,diner-p002,real,409600,0.010000,65536,2769,0.021126,8,65536,A5-triton,allocate,1.226556,1.229436,1.229588,1.222796,1.226203,30,"2782, 13801, 61, 94.11"
1,1,"NVIDIA GeForce RTX 5060",120,30,diner-p002,real,409600,0.010000,65536,2769,0.021126,8,65536,A5-triton,update,0.391068,0.392128,0.392612,0.389792,0.390979,30,"2782, 13801, 61, 94.11"
1,1,"NVIDIA GeForce RTX 5060",120,30,diner-p003,real,409600,0.010000,65536,15285,0.116615,8,65536,A3-cuda,allocate,0.051140,0.051224,0.051632,0.051016,0.051152,30,"2782, 13801, 60, 95.32"
1,1,"NVIDIA GeForce RTX 5060",120,30,diner-p003,real,409600,0.010000,65536,15285,0.116615,8,65536,A3-cuda,update,0.851160,0.853588,0.854364,0.848852,0.851030,30,"2782, 13801, 60, 95.32"
1,1,"NVIDIA GeForce RTX 5060",120,30,diner-p003,real,409600,0.010000,65536,15285,0.116615,8,65536,A4-rust,allocate,0.059888,0.060172,0.060548,0.059484,0.059891,30,"2782, 13801, 60, 95.32"
1,1,"NVIDIA GeForce RTX 5060",120,30,diner-p003,real,409600,0.010000,65536,15285,0.116615,8,65536,A4-rust,update,0.840344,0.841896,0.842608,0.837772,0.840173,30,"2782, 13801, 60, 95.32"
1,1,"NVIDIA GeForce RTX 5060",120,30,diner-p003,real,409600,0.010000,65536,15285,0.116615,8,65536,A5-triton,allocate,1.229400,1.231664,1.233188,1.226376,1.229434,30,"2782, 13801, 60, 95.32"
1,1,"NVIDIA GeForce RTX 5060",120,30,diner-p003,real,409600,0.010000,65536,15285,0.116615,8,65536,A5-triton,update,1.283632,1.288468,1.290032,1.277212,1.283148,30,"2782, 13801, 60, 95.32"
2,0,"NVIDIA GeForce RTX 5070 Ti",120,70,base,baseline,320000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,allocate,0.028008,0.028256,0.028272,0.027268,0.027941,30,"2827, 13801, 45, 67.08"
2,0,"NVIDIA GeForce RTX 5070 Ti",120,70,base,baseline,320000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,update,0.250424,0.252472,0.252724,0.247840,0.250240,30,"2827, 13801, 45, 67.08"
2,0,"NVIDIA GeForce RTX 5070 Ti",120,70,base,baseline,320000,0.010000,16384,1160,0.035400,8,65536,A4-rust,allocate,0.037012,0.037820,0.037868,0.036336,0.037005,30,"2827, 13801, 45, 67.08"
2,0,"NVIDIA GeForce RTX 5070 Ti",120,70,base,baseline,320000,0.010000,16384,1160,0.035400,8,65536,A4-rust,update,0.270840,0.274428,0.274736,0.266544,0.270725,30,"2827, 13801, 45, 67.08"
2,0,"NVIDIA GeForce RTX 5070 Ti",120,70,base,baseline,320000,0.010000,16384,1160,0.035400,8,65536,A5-triton,allocate,0.500876,0.502676,0.502704,0.496772,0.500440,30,"2827, 13801, 45, 67.08"
2,0,"NVIDIA GeForce RTX 5070 Ti",120,70,base,baseline,320000,0.010000,16384,1160,0.035400,8,65536,A5-triton,update,0.327600,0.330796,0.330888,0.324096,0.327586,30,"2827, 13801, 45, 67.08"
2,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A3-cuda,allocate,0.004960,0.005284,0.005440,0.004804,0.004998,30,"2835, 13801, 43, 145.53"
2,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A3-cuda,update,0.034428,0.035140,0.035272,0.033568,0.034519,30,"2835, 13801, 43, 145.53"
2,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A4-rust,allocate,0.016656,0.017080,0.017156,0.016296,0.016670,30,"2835, 13801, 43, 145.53"
2,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A4-rust,update,0.041004,0.041756,0.041784,0.040456,0.041022,30,"2835, 13801, 43, 145.53"
2,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A5-triton,allocate,0.085776,0.086192,0.086476,0.084980,0.085630,30,"2835, 13801, 43, 145.53"
2,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A5-triton,update,0.088064,0.088620,0.088784,0.087304,0.088059,30,"2835, 13801, 43, 145.53"
2,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,allocate,0.010384,0.011432,0.011456,0.010212,0.010549,30,"2835, 13801, 44, 151.97"
2,0,"NVIDIA GeForce RTX 5070 Ti",120,70,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,update,0.069684,0.070460,0.070552,0.068280,0.069603,30,"2835, 13801, 44, 151.97"
